movie_id,language
34828,Türkçe
34829,Türkçe
34830,Türkçe
34831,Türkçe
34832,Deutsch
34832,Français
34832,العربية
34832,English
34833,Deutsch
34833,Français
34833,Polski
34834,English
34835,English
34835,Français
34837,English
34838,English
34839,English
34840,English
34842,English
34843,English
34844,Français
34845,Magyar
34846,English
34847,Deutsch
34847,हिन्दी
34849,English
34850,English
34851,English
34852,English
34853,English
34854,English
34855,svenska
34856,English
34857,हिन्दी
34857,
34858,English
34859,English
34860,English
34861,Français
34861,Deutsch
34861,Polski
34862,English
34863,English
34864,English
34864,Pусский
34864,Український
34865,English
34866,No Language
34867,No Language
34870,No Language
34871,No Language
34873,No Language
34874,English
34875,English
34875,हिन्दी
34876,Italiano
34878,No Language
34879,हिन्दी
34880,हिन्दी
34881,suomi
34882,English
34883,svenska
34884,Deutsch
34885,Italiano
34886,English
34887,English
34887,Français
34888,日本語
34889,
34889,தமிழ்
34890,ελληνικά
34891,Dansk
34891,English
34891,Deutsch
34891,Norsk
34892,Português
34893,English
34894,Nederlands
34895,English
34895,Français
34896,English
34897,English
34898,English
34899,Italiano
34900,Italiano
34901,Italiano
34902,English
34903,Italiano
34904,Italiano
34905,English
34906,English
34906,日本語
34907,Norsk
34908,English
34908,Français
34908,日本語
34909,Türkçe
34910,English
34910,Deutsch
34910,Italiano
34911,English
34912,العربية
34912,Dansk
34913,English
34914,Italiano
34915,Italiano
34916,English
34917,Italiano
34920,English
34920,Italiano
34921,Italiano
34922,English
34922,Deutsch
34922,Italiano
34923,English
34923,Italiano
34924,Italiano
34925,Italiano
34926,Italiano
34928,English
34929,English
34930,English
34931,English
34931,Español
34932,Français
34933,Français
34934,English
34934,हिन्दी
34934,isiZulu
34935,English
34936,日本語
34938,Pусский
34939,English
34940,English
34940,Español
34941,Français
34942,English
34943,English
34944,English
34945,English
34946,English
34947,English
34947,Español
34948,English
34949,English
34950,English
34951,English
34952,English
34953,English
34954,Español
34955,English
34956,English
34957,English
34958,Français
34959,English
34961,English
34962,English
34963,Norsk
34964,Nederlands
34965,Français
34966,Türkçe
34967,Italiano
34969,English
34970,Français
34971,Français
34971,Deutsch
34972,English
34973,Français
34974,Deutsch
34974,svenska
34975,svenska
34976,English
34976,Pусский
34977,svenska
34978,English
34979,English
34980,ქართული
34981,Deutsch
34982,English
34983,English
34984,English
34985,English
34986,English
34986,Pусский
34987,English
34988,English
34989,English
34990,English
34991,English
34992,English
34993,English
34995,English
34996,English
34997,Français
34998,English
34999,Deutsch
35001,English
35003,English
35003,Français
35004,广州话 / 廣州話
35004,English
35004,日本語
35004,Español
35005,English
35006,English
35007,English
35008,No Language
35010,日本語
35011,日本語
35012,日本語
35013,日本語
35014,日本語
35015,Français
35016,广州话 / 廣州話
35016,普通话
35017,English
35018,English
35019,English
35020,English
35020,Español
35021,English
35022,English
35022,Italiano
35023,English
35024,Italiano
35025,Italiano
35026,Italiano
35027,English
35027,Italiano
35028,Italiano
35029,Italiano
35030,Italiano
35031,English
35032,English
35033,English
35034,English
35035,English
35036,English
35037,English
35038,English
35039,English
35040,普通话
35041,广州话 / 廣州話
35041,English
35041,Italiano
35041,한국어/조선말
35041,普通话
35042,Español
35043,English
35044,English
35045,普通话
35046,English
35047,Português
35047,English
35048,English
35050,English
35051,ภาษาไทย
35052,Italiano
35053,Español
35054,English
35055,English
35056,ภาษาไทย
35056,English
35057,
35058,
35059,
35060,English
35061,English
35062,English
35063,English
35064,English
35065,English
35065,Magyar
35066,Deutsch
35066,ελληνικά
35066,Español
35067,English
35068,Français
35069,English
35070,English
35071,English
35072,Español
35074,한국어/조선말
35075,Français
35076,Deutsch
35076,Dansk
35077,English
35078,English
35078,Deutsch
35080,No Language
35081,Pусский
35082,English
35083,English
35083,Français
35083,Deutsch
35084,English
35086,
35088,English
35089,Português
35089,svenska
35090,English
35091,普通话
35091,English
35091,广州话 / 廣州話
35092,Italiano
35093,Italiano
35094,Italiano
35096,Italiano
35097,Italiano
35098,Italiano
35099,Italiano
35100,English
35101,English
35102,English
35103,English
35104,Français
35105,English
35106,Español
35107,English
35108,English
35109,广州话 / 廣州話
35110,English
35112,English
35113,English
35114,Pусский
35115,Français
35116,Français
35116,Italiano
35116,עִבְרִית
35117,English
35117,Français
35117,Deutsch
35118,Italiano
35119,Français
35121,English
35122,English
35123,Français
35123,Türkçe
35124,Magyar
35125,ਪੰਜਾਬੀ
35125,বাংলা
35125,English
35125,हिन्दी
35126,English
35128,English
35129,English
35130,English
35131,English
35132,Português
35133,Pусский
35133,Український
35134,Pусский
35135,Deutsch
35136,Nederlands
35136,Français
35136,Deutsch
35138,English
35139,Deutsch
35140,日本語
35141,English
35142,English
35143,Pусский
35144,Deutsch
35145,Norsk
35146,English
35147,English
35148,No Language
35149,Español
35150,English
35151,Français
35152,English
35153,English
35154,svenska
35155,svenska
35156,svenska
35157,English
35158,English
35159,English
35160,English
35161,suomi
35162,Deutsch
35163,English
35164,English
35165,Español
35166,English
35168,English
35168,Pусский
35169,English
35170,English
35171,日本語
35172,日本語
35173,广州话 / 廣州話
35174,广州话 / 廣州話
35175,Italiano
35176,No Language
35177,עִבְרִית
35178,日本語
35178,广州话 / 廣州話
35178,English
35178,ภาษาไทย
35179,广州话 / 廣州話
35180,English
35181,English
35182,English
35185,Deutsch
35186,한국어/조선말
35187,Dansk
35188,English
35189,English
35189,Deutsch
35190,English
35191,English
35192,日本語
35193,English
35194,English
35195,English
35195,한국어/조선말
35195,Español
35197,English
35198,English
35199,Deutsch
35199,Pусский
35200,English
35201,English
35202,English
35203,
35204,English
35205,Italiano
35206,普通话
35207,普通话
35208,普通话
35209,普通话
35211,English
35212,English
35213,English
35214,English
35215,English
35217,English
35219,English
35220,English
35221,English
35221,Deutsch
35221,Español
35221,Français
35221,Italiano
35221,Português
35221,suomi
35221,Pусский
35221,Український
35221,广州话 / 廣州話
35221,日本語
35221,한국어/조선말
35221,普通话
35222,English
35222,日本語
35223,svenska
35224,English
35225,svenska
35226,English
35228,한국어/조선말
35229,한국어/조선말
35230,Español
35231,Español
35232,Français
35233,Deutsch
35234,English
35235,English
35237,Pусский
35237,Deutsch
35237,English
35237,Latin
35237,Español
35238,English
35240,日本語
35241,日本語
35242,English
35243,Nederlands
35244,English
35245,suomi
35247,suomi
35248,suomi
35249,suomi
35251,suomi
35252,suomi
35253,suomi
35254,suomi
35255,suomi
35255,svenska
35256,suomi
35257,suomi
35258,suomi
35260,English
35261,English
35262,Italiano
35263,Italiano
35264,Italiano
35266,English
35267,English
35270,English
35271,English
35273,English
35274,English
35276,English
35277,English
35278,English
35280,English
35282,English
35283,English
35285,English
35286,English
35287,English
35288,English
35289,العربية
35289,English
35289,Français
35290,English
35291,English
35292,العربية
35293,English
35295,English
35296,English
35297,English
35298,广州话 / 廣州話
35298,English
35298,普通话
35298,
35299,Français
35300,Français
35301,English
35303,English
35303,Español
35304,English
35305,English
35306,English
35307,Français
35308,English
35309,Français
35310,English
35311,English
35312,English
35313,English
35313,Français
35315,English
35316,English
35317,English
35318,English
35319,Português
35320,English
35321,日本語
35322,日本語
35323,日本語
35324,日本語
35325,한국어/조선말
35327,日本語
35328,한국어/조선말
35329,English
35330,日本語
35331,English
35331,日本語
35332,日本語
35332,普通话
35335,日本語
35336,한국어/조선말
35337,日本語
35338,한국어/조선말
35339,한국어/조선말
35340,日本語
35342,日本語
35343,日本語
35344,한국어/조선말
35345,한국어/조선말
35346,日本語
35348,日本語
35349,日本語
35350,普通话
35351,Español
35352,广州话 / 廣州話
35352,普通话
35353,English
35354,한국어/조선말
35355,Español
35355,한국어/조선말
35355,Pусский
35356,日本語
35357,한국어/조선말
35358,한국어/조선말
35359,English
35359,Français
35360,English
35361,日本語
35362,普通话
35363,日本語
35364,한국어/조선말
35365,한국어/조선말
35366,한국어/조선말
35367,日本語
35368,English
35369,한국어/조선말
